taxon_id	species_name	species_taxid	study_role	lineage	assembly_accession	annotation_source_version	proteome_url	cds_url	genome_url	assembly_level	busco_complete_pct	contamination_status	ecology	ecology_source	structure_coverage	inclusion_reason	status
F67723	Amanita phalloides	67723	ingroup	Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita	GCA_032173475.1	University of Wisconsin-Madison | Annotation submitted by University of Wisconsin-Madison | 2023-09-28	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/173/475/GCA_032173475.1_ASM3217347v1/GCA_032173475.1_ASM3217347v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/173/475/GCA_032173475.1_ASM3217347v1/GCA_032173475.1_ASM3217347v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/173/475/GCA_032173475.1_ASM3217347v1/GCA_032173475.1_ASM3217347v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F1004511	Amanita polypyramis	1004511	ingroup	Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita	GCA_001691755.2	Harvard University | Annotation submitted by Harvard University | 2020-11-10	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/691/755/GCA_001691755.2_ASM169175v2/GCA_001691755.2_ASM169175v2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/691/755/GCA_001691755.2_ASM169175v2/GCA_001691755.2_ASM169175v2_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/691/755/GCA_001691755.2_ASM169175v2/GCA_001691755.2_ASM169175v2_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F71933	Amanita rubescens	71933	ingroup	Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita	GCA_015039365.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2020-10-28	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/039/365/GCA_015039365.1_Amarub1/GCA_015039365.1_Amarub1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/039/365/GCA_015039365.1_Amarub1/GCA_015039365.1_Amarub1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/039/365/GCA_015039365.1_Amarub1/GCA_015039365.1_Amarub1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F235537	Amanita thiersii	235537	ingroup	Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita	GCA_002554575.1	JGI | Annotation submitted by JGI | 2017-10-17	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/554/575/GCA_002554575.1_Amanita_thiersii_v1.0/GCA_002554575.1_Amanita_thiersii_v1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/554/575/GCA_002554575.1_Amanita_thiersii_v1.0/GCA_002554575.1_Amanita_thiersii_v1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/554/575/GCA_002554575.1_Amanita_thiersii_v1.0/GCA_002554575.1_Amanita_thiersii_v1.0_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F89243	Laccaria amethystina	89243	ingroup	Basidiomycota;Agaricomycetes;Agaricales;Hydnangiaceae;Laccaria	GCA_000827195.2	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2026-07-27	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/827/195/GCA_000827195.2_ASM82719v2/GCA_000827195.2_ASM82719v2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/827/195/GCA_000827195.2_ASM82719v2/GCA_000827195.2_ASM82719v2_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/827/195/GCA_000827195.2_ASM82719v2/GCA_000827195.2_ASM82719v2_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F29883	Laccaria bicolor	29883	ingroup	Basidiomycota;Agaricomycetes;Agaricales;Hydnangiaceae;Laccaria	GCF_000143565.1	Laccaria Genome Consortium | Annotation submitted by Laccaria Genome Consortium | 2023-11-13	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/565/GCF_000143565.1_V1.0/GCF_000143565.1_V1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/565/GCF_000143565.1_V1.0/GCF_000143565.1_V1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/565/GCF_000143565.1_V1.0/GCF_000143565.1_V1.0_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F44565	Sterigmatomyces hyphaenes	44565	ingroup	Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Agaricostilbaceae;Sterigmatomyces	GCA_058224865.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2026-06-16	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/058/224/865/GCA_058224865.1_ASM5822486v1/GCA_058224865.1_ASM5822486v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/058/224/865/GCA_058224865.1_ASM5822486v1/GCA_058224865.1_ASM5822486v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/058/224/865/GCA_058224865.1_ASM5822486v1/GCA_058224865.1_ASM5822486v1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F2831993	Plicatura crispa	2831993	ingroup	Basidiomycota;Agaricomycetes;Amylocorticiales;Amylocorticiaceae;Plicatura	GCA_000827205.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2015-01-26	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/827/205/GCA_000827205.1_Plicr1/GCA_000827205.1_Plicr1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/827/205/GCA_000827205.1_Plicr1/GCA_000827205.1_Plicr1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/827/205/GCA_000827205.1_Plicr1/GCA_000827205.1_Plicr1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1759441	Athelia psychrophila	1759441	ingroup	Basidiomycota;Agaricomycetes;Atheliales;Atheliaceae;Athelia	GCA_001630335.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2016-04-25	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/630/335/GCA_001630335.1_Fibsp1/GCA_001630335.1_Fibsp1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/630/335/GCA_001630335.1_Fibsp1/GCA_001630335.1_Fibsp1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/630/335/GCA_001630335.1_Fibsp1/GCA_001630335.1_Fibsp1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F2748771	Athelia sp. TMB	2748771	ingroup	Basidiomycota;Agaricomycetes;Atheliales;Atheliaceae;Athelia	GCA_014898675.1	The Ohio State University | Annotation submitted by The Ohio State University | 2020-10-20	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/898/675/GCA_014898675.1_191101_athtb5_1.0/GCA_014898675.1_191101_athtb5_1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/898/675/GCA_014898675.1_191101_athtb5_1.0/GCA_014898675.1_191101_athtb5_1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/898/675/GCA_014898675.1_191101_athtb5_1.0/GCA_014898675.1_191101_athtb5_1.0_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F80663	Piloderma croceum	80663	ingroup	Basidiomycota;Agaricomycetes;Atheliales;Atheliaceae;Piloderma	GCA_000827315.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2015-01-30	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/827/315/GCA_000827315.1_Piloderma_croceum_F_1598_v1.0/GCA_000827315.1_Piloderma_croceum_F_1598_v1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/827/315/GCA_000827315.1_Piloderma_croceum_F_1598_v1.0/GCA_000827315.1_Piloderma_croceum_F_1598_v1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/827/315/GCA_000827315.1_Piloderma_croceum_F_1598_v1.0/GCA_000827315.1_Piloderma_croceum_F_1598_v1.0_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1938712	Atractiella rhizophila	1938712	ingroup	Basidiomycota;Atractiellomycetes;Atractiellales;Hoehnelomycetaceae;Atractiella	GCA_021432655.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2022-01-14	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/432/655/GCA_021432655.1_Atrsp2/GCA_021432655.1_Atrsp2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/432/655/GCA_021432655.1_Atrsp2/GCA_021432655.1_Atrsp2_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/432/655/GCA_021432655.1_Atrsp2/GCA_021432655.1_Atrsp2_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1331295	Auricularia subglabra	1331295	ingroup	Basidiomycota;Agaricomycetes;Auriculariales;Auriculariaceae;Auricularia	GCA_000265015.1	JGI | Annotation submitted by JGI | 2015-11-02	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/265/015/GCA_000265015.1_Auricularia_subglabra_SS-5_V1.0/GCA_000265015.1_Auricularia_subglabra_SS-5_V1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/265/015/GCA_000265015.1_Auricularia_subglabra_SS-5_V1.0/GCA_000265015.1_Auricularia_subglabra_SS-5_V1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/265/015/GCA_000265015.1_Auricularia_subglabra_SS-5_V1.0/GCA_000265015.1_Auricularia_subglabra_SS-5_V1.0_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F2829486	Auriculariales sp. MPI-PUGE-AT-0066	2829486	ingroup	Basidiomycota;Agaricomycetes;Auriculariales	GCA_020744175.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2021-11-04	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/744/175/GCA_020744175.1_Olipa1/GCA_020744175.1_Olipa1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/744/175/GCA_020744175.1_Olipa1/GCA_020744175.1_Olipa1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/744/175/GCA_020744175.1_Olipa1/GCA_020744175.1_Olipa1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F5219	Exidia glandulosa	5219	ingroup	Basidiomycota;Agaricomycetes;Auriculariales;Exidiaceae;Exidia	GCA_001632375.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2016-04-28	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/632/375/GCA_001632375.1_Exigl1/GCA_001632375.1_Exigl1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/632/375/GCA_001632375.1_Exigl1/GCA_001632375.1_Exigl1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/632/375/GCA_001632375.1_Exigl1/GCA_001632375.1_Exigl1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F48563	Suillus bovinus	48563	ingroup	Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus	GCF_016758785.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2021-09-16	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/758/785/GCF_016758785.1_Suibov1/GCF_016758785.1_Suibov1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/758/785/GCF_016758785.1_Suibov1/GCF_016758785.1_Suibov1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/758/785/GCF_016758785.1_Suibov1/GCF_016758785.1_Suibov1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F48565	Suillus brevipes	48565	ingroup	Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus	GCA_011800875.2	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2021-02-12	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/800/875/GCA_011800875.2_Suibr2/GCA_011800875.2_Suibr2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/800/875/GCA_011800875.2_Suibr2/GCA_011800875.2_Suibr2_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/800/875/GCA_011800875.2_Suibr2/GCA_011800875.2_Suibr2_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F1904413	Suillus clintonianus	1904413	ingroup	Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus	GCF_016758775.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2021-09-15	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/758/775/GCF_016758775.1_Suicli1/GCF_016758775.1_Suicli1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/758/775/GCF_016758775.1_Suicli1/GCF_016758775.1_Suicli1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/758/775/GCF_016758775.1_Suicli1/GCF_016758775.1_Suicli1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F1912936	Suillus discolor	1912936	ingroup	Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus	GCF_016758755.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2021-09-15	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/758/755/GCF_016758755.1_Suidis1/GCF_016758755.1_Suidis1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/758/755/GCF_016758755.1_Suidis1/GCF_016758755.1_Suidis1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/758/755/GCF_016758755.1_Suidis1/GCF_016758755.1_Suidis1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F1912939	Suillus fuscotomentosus	1912939	ingroup	Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus	GCF_016647785.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2021-09-15	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/647/785/GCF_016647785.1_Suifus1/GCF_016647785.1_Suifus1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/647/785/GCF_016647785.1_Suifus1/GCF_016647785.1_Suifus1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/647/785/GCF_016647785.1_Suifus1/GCF_016647785.1_Suifus1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F48578	Suillus paluster	48578	ingroup	Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus	GCF_016628075.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2021-09-15	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/628/075/GCF_016628075.1_Suipal1/GCF_016628075.1_Suipal1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/628/075/GCF_016628075.1_Suipal1/GCF_016628075.1_Suipal1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/628/075/GCF_016628075.1_Suipal1/GCF_016628075.1_Suipal1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F116603	Suillus plorans	116603	ingroup	Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus	GCF_016647745.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2021-09-15	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/647/745/GCF_016647745.1_Suiplo1/GCF_016647745.1_Suiplo1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/647/745/GCF_016647745.1_Suiplo1/GCF_016647745.1_Suiplo1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/647/745/GCF_016647745.1_Suiplo1/GCF_016647745.1_Suiplo1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F48586	Suillus subalutaceus	48586	ingroup	Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus	GCF_016647625.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2021-09-15	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/647/625/GCF_016647625.1_Suisu1/GCF_016647625.1_Suisu1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/647/625/GCF_016647625.1_Suisu1/GCF_016647625.1_Suisu1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/647/625/GCF_016647625.1_Suisu1/GCF_016647625.1_Suisu1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F48587	Suillus subaureus	48587	ingroup	Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus	GCF_016647635.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2021-09-15	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/647/635/GCF_016647635.1_Suisub1/GCF_016647635.1_Suisub1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/647/635/GCF_016647635.1_Suisub1/GCF_016647635.1_Suisub1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/647/635/GCF_016647635.1_Suisub1/GCF_016647635.1_Suisub1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F48593	Suillus weaverae	48593	ingroup	Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus	GCA_016767475.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2021-01-29	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/767/475/GCA_016767475.1_Suigr1/GCA_016767475.1_Suigr1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/767/475/GCA_016767475.1_Suigr1/GCA_016767475.1_Suigr1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/767/475/GCA_016767475.1_Suigr1/GCA_016767475.1_Suigr1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Focal genus coverage; ecological contrasts require independent trait curation	provisional_file_QC_passed
F264124	Botryobasidium botryosum	264124	ingroup	Basidiomycota;Agaricomycetes;Cantharellales;Botryobasidiaceae;Botryobasidium	GCA_000697705.1	JGI | Annotation submitted by JGI | 2014-06-05	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/697/705/GCA_000697705.1_Botbo1/GCA_000697705.1_Botbo1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/697/705/GCA_000697705.1_Botbo1/GCA_000697705.1_Botbo1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/697/705/GCA_000697705.1_Botbo1/GCA_000697705.1_Botbo1_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F1750568	Cantharellus anzutake	1750568	ingroup	Basidiomycota;Agaricomycetes;Cantharellales;Hydnaceae;Cantharellus	GCF_015039405.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2021-02-12	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/039/405/GCF_015039405.1_Cananz1/GCF_015039405.1_Cananz1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/039/405/GCF_015039405.1_Cananz1/GCF_015039405.1_Cananz1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/039/405/GCF_015039405.1_Cananz1/GCF_015039405.1_Cananz1_genomic.fna.gz	Contig		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F170446	Ceratobasidium sp. AG-Ba	170446	ingroup	Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium	GCA_016906575.1	China Agricultural University | Annotation submitted by China Agricultural University | 2021-02-18	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/575/GCA_016906575.1_ASM1690657v1/GCA_016906575.1_ASM1690657v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/575/GCA_016906575.1_ASM1690657v1/GCA_016906575.1_ASM1690657v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/906/575/GCA_016906575.1_ASM1690657v1/GCA_016906575.1_ASM1690657v1_genomic.fna.gz	Complete Genome		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F139363	Hydnum rufescens	139363	ingroup	Basidiomycota;Agaricomycetes;Cantharellales;Hydnaceae;Hydnum	GCA_014904985.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2020-11-24	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/904/985/GCA_014904985.1_Hydru2/GCA_014904985.1_Hydru2_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/904/985/GCA_014904985.1_Hydru2/GCA_014904985.1_Hydru2_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/904/985/GCA_014904985.1_Hydru2/GCA_014904985.1_Hydru2_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F456999	Rhizoctonia solani	456999	ingroup	Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Rhizoctonia	GCF_016906535.1	China Agricultural University | Annotation submitted by China Agricultural University | 2021-08-27	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/906/535/GCF_016906535.1_ASM1690653v1/GCF_016906535.1_ASM1690653v1_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/906/535/GCF_016906535.1_ASM1690653v1/GCF_016906535.1_ASM1690653v1_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/906/535/GCF_016906535.1_ASM1690653v1/GCF_016906535.1_ASM1690653v1_genomic.fna.gz	Complete Genome		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
F156515	Tulasnella calospora	156515	ingroup	Basidiomycota;Agaricomycetes;Cantharellales;Tulasnellaceae;Tulasnella	GCA_000827465.1	DOE Joint Genome Institute | Annotation submitted by DOE Joint Genome Institute | 2015-02-03	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/827/465/GCA_000827465.1_Tulasnella_calospora_AL13_4D_v1.0/GCA_000827465.1_Tulasnella_calospora_AL13_4D_v1.0_protein.faa.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/827/465/GCA_000827465.1_Tulasnella_calospora_AL13_4D_v1.0/GCA_000827465.1_Tulasnella_calospora_AL13_4D_v1.0_cds_from_genomic.fna.gz	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/827/465/GCA_000827465.1_Tulasnella_calospora_AL13_4D_v1.0/GCA_000827465.1_Tulasnella_calospora_AL13_4D_v1.0_genomic.fna.gz	Scaffold		not_assessed	unknown		not_assessed	Broad order/family/genus coverage within Dikarya	provisional_file_QC_passed
