split_id	BRF1_enriched_side_tips	detected_on_enriched_side	undetected_on_enriched_side	detected_on_other_side	undetected_on_other_side	minimum_class_disagreements	SH_aLRT	UFBoot	branch_length
0x400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000000	2	0	2	473	565	475	59.0	63.0	0.0176921992
0x400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000008	3	0	3	473	564	476	98.0	100.0	0.1475551125
0x800000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	99.5	100.0	0.0893083062
0x8800000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	84.8	84.0	0.0335201266
0x2200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	76.0	85.0	0.007180146
0x2208800000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	5	0	5	473	562	478	88.2	92.0	0.031437366
0x2228800000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	6	0	6	473	561	479	100.0	100.0	0.4061148181
0x2228800000000000002000000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	7	0	7	473	560	480	88.8	84.0	0.1075933154
0x2228800000000000002400000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000008	10	0	10	473	557	483	75.4	67.0	0.0738054866
0x2000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	0.0	99.0	2.4913e-06
0x2000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	87.0	91.0	0.0115741649
0x900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	78.6	99.0	0.0063110418
0x980000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	76.0	74.0	0.0060940373
0x982000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	6	0	6	473	561	479	87.5	96.0	0.0178366447
0x986000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	7	0	7	473	560	480	94.1	100.0	0.0653017354
0x2bae80000000000000240000000000000000c000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000008	17	0	17	473	550	490	57.5	39.0	0.043178171
0x1000000000000002bae80000000000000240000000000000000c000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000080000000000000000000000000000000000000000008	18	0	18	473	549	491	39.8	54.0	0.0411263739
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000	2	0	2	473	565	475			2.0894e-06
0x8000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000	3	0	3	473	564	476	83.7	100.0	0.0207609564
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000	2	0	2	473	565	475	95.3	98.0	0.0117325612
0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000	3	0	3	473	564	476	0.0	74.0	2.1278e-06
0x80000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475			0.0
0x20000000000000000000000000000000000000080000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476			1e-06
0x20000000000000000000000000000000000000080000000000000000000000000002800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	0	4	473	563	477	79.1	99.0	0.0058727568
0x20000000000000000000000000000000000000080000000000000000000000000002800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000	5	0	5	473	562	478	89.7	87.0	0.0117487916
0x20000000000000000000000000000000000000000000000200000000000000000000000000000000000000c0000000000000000000000000002800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000048000000000000000000000	8	0	8	473	559	481	82.9	83.0	0.0154460843
0x20000000000000000000000000000000000000000000000200000000000000000000000000000000000000c000000000000000000000000000a800000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000048000000000800000000000	11	0	11	473	556	484	100.0	100.0	0.2654373934
0x2000000000000000000000000000000000000000000000000000000000000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	49.7	61.0	0.0225998692
0x2000000000000000000000000000000000000000000000000000000200000000000000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	90.4	93.0	0.0712537997
0x20000000000000000000000020000000000000000000000200000000000000000000000000000002000000c000000000800000000000000000a800000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000048000000000800000000000	14	0	14	473	553	487	100.0	100.0	0.2473970972
0x200000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	9.8	42.0	0.0313167047
0x200000000000000000000000000004100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476	90.1	95.0	0.0579554337
0x20000000000000000002000020000000000000000000000241000000000000000000000000000002000000c000000000800000000000000000a800000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000048000000000800000000000	17	0	17	473	550	490	98.4	99.0	0.1213501056
0x100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	70.4	64.0	0.0406351658
0x20000000000000000002000020000000001000000000000241000000000000001000000000000002000000c000000000800000000000000000a800000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000048000000000800000000000	19	0	19	473	548	492	84.7	56.0	0.0308734665
0x2000000000000001000200002000002bae90000000000002650000000000000010c0000000000002000000c000000000800000000000000000a800000000002020000000000000000000000000000000000000000000000000000000000080000000000000000000048000000000800000000008	37	0	37	473	530	510	100.0	100.0	0.1746934784
0x2000000000000001000200002000002bae90000010000002650000000000000010c0000000000002000000c000000000800000000000000000a800000000002020000000000000000000000000000000000000000000000000000000000080000000000000000000048000000000800000000008	38	0	38	473	529	511	32.1	44.0	0.0326360468
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475	69.4	68.0	0.0458921603
0x10000002000000000000001000200002000002bae90000010000002650000000000000010c0000000000002000000c000000000800000000000000000a800000000002021000000000000000000000000000000000000000000000000000000000080000000000000000000048000000000800000000008	40	0	40	473	527	513	55.5	57.0	0.049615499
0x10000002000000000000001000200002000002bae90000010000002650000000000000010c0000000000002000000c000000000800000000000000000a800000400002021000000000000000000000000000000000000000000000000000000000080000000000000000000048000000000800000000008	41	0	41	473	526	514	92.5	82.0	0.077184054
0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000	2	0	2	473	565	475	96.5	100.0	0.0693774972
0x200000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000	3	0	3	473	564	476	97.8	100.0	0.1075999513
0x10000002000000000000001000200002000002bae90000010000002650000000000000030c0000000020002000000c000000000800000000000000000a800000400002021000000000000000000000000000000000000000000000000000000000080000000000000000000048080000000800000000008	44	0	44	473	523	517	98.7	100.0	0.219919689
0x100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000	2	0	2	473	565	475	97.5	100.0	0.0923774224
0x40000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	0	2	473	565	475			0.0
0x200000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	0	3	473	564	476			0.0
0x200000000000000000000000000000000000000000040000200000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	0	4	473	563	477			1e-06
