taxon_id	species_name	study_role	lineage	stage	proteins	source_sha256	input_path	reason
F293227	Cyphellophora europaea	ingroup	Ascomycota;Eurotiomycetes;Chaetothyriales;Cyphellophoraceae;Cyphellophora	additional	11094	e4bd9498ca1deda168487f8814e385a816022ba8d9f4b811d489c372c0f6272b	data/orthology_inputs/v1/additional/F293227.faa	Included in full-cohort species assignment and gene-tree analysis
F2939399	Claussenomyces sp. TS43310	ingroup	Ascomycota;Leotiomycetes;Leotiales;Tympanidaceae;Claussenomyces	additional	8497	13c13ee969d99ec1e2473197fab9707f6c901b3a67f0b24726fc21dfa893e2b8	data/orthology_inputs/v1/additional/F2939399.faa	Included in full-cohort species assignment and gene-tree analysis
F2939400	Chrysothrix sp. TS-e1954	ingroup	Ascomycota;Arthoniomycetes;Arthoniales;Chrysotrichaceae;Chrysothrix	additional	7632	15086251c1cb02a4f844ad0ff304db5b9d1abc62bf552c6a67918ff6d84fc420	data/orthology_inputs/v1/additional/F2939400.faa	Included in full-cohort species assignment and gene-tree analysis
F2939403	Sclerophora amabilis	ingroup	Ascomycota;Coniocybomycetes;Coniocybales;Coniocybaceae;Sclerophora	additional	7507	f3d790867e34f9d9382eb512f604505aa26842e2c651f9c7419a2469b05e486f	data/orthology_inputs/v1/additional/F2939403.faa	Included in full-cohort species assignment and gene-tree analysis
F2939404	Thelocarpon superellum	ingroup	Ascomycota;Thelocarpales;Thelocarpaceae;Thelocarpon	additional	6249	8209e902fa9c292dded319dfb97c4ca2769e95828b2671ecbfe7db8e8c5d6a92	data/orthology_inputs/v1/additional/F2939404.faa	Included in full-cohort species assignment and gene-tree analysis
F2939405	Vezdaea aestivalis	ingroup	Ascomycota;Vezdaeales;Vezdaeaceae;Vezdaea	additional	6893	866b642a91f409fdbf55371369f7654185b5af5afaab8e207311785ae8169aa0	data/orthology_inputs/v1/additional/F2939405.faa	Included in full-cohort species assignment and gene-tree analysis
F2939406	Bogoriella megaspora	ingroup	Ascomycota;Dothideomycetes;Trypetheliales;Trypetheliaceae;Bogoriella	additional	10889	6bffb71762f04611aee5fbd9eb5428e56d76f3b0c67facddf746235c18a39b91	data/orthology_inputs/v1/additional/F2939406.faa	Included in full-cohort species assignment and gene-tree analysis
F2939408	Vezdaea acicularis	ingroup	Ascomycota;Vezdaeales;Vezdaeaceae;Vezdaea	additional	6608	e51486ca968d89919ffce155a4a7c40ea5abe9bd83dcb6847d886e772a2298ae	data/orthology_inputs/v1/additional/F2939408.faa	Included in full-cohort species assignment and gene-tree analysis
F2977754	Pyrenula ochraceoflavens	ingroup	Ascomycota;Eurotiomycetes;Pyrenulales;Pyrenulaceae;Pyrenula	additional	9541	7025ea6783f3b285cff023441b2c09690623e1fa02fad2b2255dcce452e87b27	data/orthology_inputs/v1/additional/F2977754.faa	Included in full-cohort species assignment and gene-tree analysis
F29833	Hanseniaspora uvarum	ingroup	Ascomycota;Saccharomycetes;Saccharomycodales;Saccharomycodaceae;Hanseniaspora	additional	4004	9afa7667a4779d6dbc7ad6d6884989ebae57e47e66f57ad872cba9c9a12bf68c	data/orthology_inputs/v1/additional/F29833.faa	Included in full-cohort species assignment and gene-tree analysis
F29883	Laccaria bicolor	ingroup	Basidiomycota;Agaricomycetes;Agaricales;Hydnangiaceae;Laccaria	additional	18213	7b35bf30ec7c29b1878f3c90b61aeeaaf0ceb1b7545512ba8caf29e44cad8a70	data/orthology_inputs/v1/additional/F29883.faa	Included in full-cohort species assignment and gene-tree analysis
F29889	Calocera cornea	ingroup	Basidiomycota;Dacrymycetes;Dacrymycetales;Dacrymycetaceae;Calocera	core	13152	29e876a210fccf88f34536424a5f834ab1986deed1ec3ab85930183dd55d0faf	data/orthology_inputs/v1/core/F29889.faa	Additional core taxonomic-prefix diversity; QC tie-break
F29898	Rhodotorula graminis	ingroup	Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula	additional	7222	9ea00c3bcc6534ed0817ed6cfc4f51b431a955b77f59a002d3b27e8c2412f8a2	data/orthology_inputs/v1/additional/F29898.faa	Included in full-cohort species assignment and gene-tree analysis
F29899	Cystobasidium minutum	ingroup	Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium	core	7806	20dde030caef2a4e37f0b8692d23daee130eeb3881e5898e504105c923787964	data/orthology_inputs/v1/core/F29899.faa	Additional core taxonomic-prefix diversity; QC tie-break
F29902	Mrakia frigida	ingroup	Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Mrakia	additional	9508	4d654fc4fe62e6308f7896d6b44b30c3d11b4de4c68d93ad7e30cfce584f8ab4	data/orthology_inputs/v1/additional/F29902.faa	Included in full-cohort species assignment and gene-tree analysis
F29908	Sporothrix schenckii	ingroup	Ascomycota;Sordariomycetes;Ophiostomatales;Ophiostomataceae;Sporothrix	additional	10277	d82db959afa9aedfe7f67cf52b98434e325770117e7673b8ed75fb308db21fc1	data/orthology_inputs/v1/additional/F29908.faa	Included in full-cohort species assignment and gene-tree analysis
F3038894	Phenoliferia sp. Uapishka_3	ingroup	Basidiomycota;Microbotryomycetes;Kriegeriales;Kriegeriaceae;Phenoliferia	additional	9530	cc26e483e4b9198338c03c329628a80d531afbbbd31b72a0a0dacc1dae9e3d1c	data/orthology_inputs/v1/additional/F3038894.faa	Included in full-cohort species assignment and gene-tree analysis
F3039483	Ordospora pajunii	ingroup	Microsporidia;Ordosporidae;Ordospora	additional	1826	c1fa0ec2118e88946de405c3bf68325a11d11411e50ffe8720282a0b90dc7115	data/orthology_inputs/v1/additional/F3039483.faa	Included in full-cohort species assignment and gene-tree analysis
F304332	Ramicandelaber brevisporus	ingroup	Kickxellomycota;Ramicandelaberales;Ramicandelaberaceae;Ramicandelaber	additional	9222	a172c780a8b17e6ab01a927f80bc3c339d957f7becfb7ea7c0e6e9d0f65fb15b	data/orthology_inputs/v1/additional/F304332.faa	Included in full-cohort species assignment and gene-tree analysis
F3058885	Dirinaria sp. TL-2023a	ingroup	Ascomycota;Lecanoromycetes;Caliciales;Caliciaceae;Dirinaria	additional	8539	f313e0fef800349728ef6367bd3d55a68af13c11ba3eb732ea1ed9dcc129e9f0	data/orthology_inputs/v1/additional/F3058885.faa	Included in full-cohort species assignment and gene-tree analysis
F3060298	Pyrenula sp. 1 TL-2023	ingroup	Ascomycota;Eurotiomycetes;Pyrenulales;Pyrenulaceae;Pyrenula	additional	9330	2134498e0b99317ed58cb5e278cbb2b62f1e5d9baa05df5cf5a490d0bc13cd89	data/orthology_inputs/v1/additional/F3060298.faa	Included in full-cohort species assignment and gene-tree analysis
F3075319	Sorochytrium milnesiophthora	ingroup	Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Sorochytriaceae;Sorochytrium	additional	8697	3b33ba3abba6d9281479d4254f598119dccb4bc88e92d3ecdf374a4f502add32	data/orthology_inputs/v1/additional/F3075319.faa	Included in full-cohort species assignment and gene-tree analysis
F3108450	Neocallimastix sp. 'constans'	ingroup	Neocallimastigomycota;Neocallimastigomycetes;Neocallimastigales;Neocallimastigaceae;Neocallimastix	additional	23663	d6e97d0dee0c99d5f712f0fe15072166f80f44d9de951d637eeaa7dc5887f57d	data/orthology_inputs/v1/additional/F3108450.faa	Included in full-cohort species assignment and gene-tree analysis
F315204	Geoglossum umbratile	ingroup	Ascomycota;Geoglossomycetes;Geoglossales;Geoglossaceae;Geoglossum	additional	9544	0621b43c884ccd6e1847d85780510d8e0d585e9f5e1be7b4579cc88af23b246e	data/orthology_inputs/v1/additional/F315204.faa	Included in full-cohort species assignment and gene-tree analysis
F318760	Hypocenomyce scalaris	ingroup	Ascomycota;Lecanoromycetes;Umbilicariales;Ophioparmaceae;Hypocenomyce	additional	9144	0053f4530077d0aa648fb46b91ed0c16b3766f120e245b1c318d025d84f2ac06	data/orthology_inputs/v1/additional/F318760.faa	Included in full-cohort species assignment and gene-tree analysis
F318763	Pleopsidium flavum	ingroup	Ascomycota;Lecanoromycetes;Acarosporales;Acarosporaceae;Pleopsidium	additional	10810	43943b61e7d4f310f9caafa34af2ba6c54d70ff06f839fd53633d791d1f55b5c	data/orthology_inputs/v1/additional/F318763.faa	Included in full-cohort species assignment and gene-tree analysis
F318774	Phylliscum demangeonii	ingroup	Ascomycota;Lichinomycetes;Lichinales;Phylliscaceae;Phylliscum	additional	7744	afcb5d216d1697a1ad487b21ae1e9b3a974ba8f55aa19286eb8401e0ff461958	data/orthology_inputs/v1/additional/F318774.faa	Included in full-cohort species assignment and gene-tree analysis
F326681	Hypoxylon trugodes	ingroup	Ascomycota;Sordariomycetes;Xylariales;Hypoxylaceae;Hypoxylon	additional	11996	6992eeaa2ede69c69dddd1d331e4dedb86e9849ac3f5d0e4a9d0471c8342772e	data/orthology_inputs/v1/additional/F326681.faa	Included in full-cohort species assignment and gene-tree analysis
F326684	Xylaria bambusicola	ingroup	Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria	additional	12119	5dd0e7303250512c617dce6395c8d5f0e75d86197ee78cb1ba099d1cac2de2dd	data/orthology_inputs/v1/additional/F326684.faa	Included in full-cohort species assignment and gene-tree analysis
F332112	Saccharomyces cerevisiae x Saccharomyces kudriavzevii	ingroup	Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces	additional	9143	0e96058dc5221f0858a293e53b69530abe9e73398ca4594a3eb98ce83ce7c936	data/orthology_inputs/v1/additional/F332112.faa	Included in full-cohort species assignment and gene-tree analysis
F3342545	Pseudogymnoascus australis	ingroup	Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Pseudogymnoascus	additional	10753	c6328fc1d27f37a8ec1bcc341fc3ed56845b2b2002463444c56554ace1f1623a	data/orthology_inputs/v1/additional/F3342545.faa	Included in full-cohort species assignment and gene-tree analysis
F3384825	Phaeococcomyces sp. EXF-18165	ingroup	Ascomycota;Arthoniomycetes;Lichenostigmatales;Phaeococcomycetaceae;Phaeococcomyces	core	8329	a043c8e214b70428b97dfbbb794afd6446d06c7158a86852d6d5e3c412268e20	data/orthology_inputs/v1/core/F3384825.faa	Additional core taxonomic-prefix diversity; QC tie-break
F339359	Zalerion maritima	ingroup	Ascomycota;Sordariomycetes;Lulworthiales;Lulworthiaceae;Zalerion	additional	10669	d9f04f1e7461596a2ede5894cea6e5b768a2c15584e06083268c84fac429109e	data/orthology_inputs/v1/additional/F339359.faa	Included in full-cohort species assignment and gene-tree analysis
F342668	Pseudogymnoascus verrucosus	ingroup	Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Pseudogymnoascus	additional	10685	318b9007d9789abfab0fdd80ee0398405d15a000840bb78e46a54a160a41f00f	data/orthology_inputs/v1/additional/F342668.faa	Included in full-cohort species assignment and gene-tree analysis
F34349	Mixia osmundae	ingroup	Basidiomycota;Mixiomycetes;Mixiales;Mixiaceae;Mixia	core	6838	66a58ddc3e864fa1828e1ad2516df70719bc737e12a93467ba5889bfa9144e81	data/orthology_inputs/v1/core/F34349.faa	Additional core taxonomic-prefix diversity; QC tie-break
F34406	Colletotrichum destructivum	ingroup	Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum	additional	15627	c752828d92a78af2f60d375ca4679ba7b76eda36300fd46490deacc5b263c3a9	data/orthology_inputs/v1/additional/F34406.faa	Included in full-cohort species assignment and gene-tree analysis
F34480	Basidiobolus ranarum	ingroup	Basidiobolomycota;Basidiobolomycetes;Basidiobolales;Basidiobolaceae;Basidiobolus	additional	18042	9f50d96c30063ba2bfe224574289c09d16cd411de6f7bbec097e25077219d098	data/orthology_inputs/v1/additional/F34480.faa	Included in full-cohort species assignment and gene-tree analysis
F34485	Entomophthora muscae	ingroup	Entomophthoromycota;Entomophthoromycetes;Entomophthorales;Entomophthoraceae;Entomophthora	additional	38917	a221fcca351355fd16ea6c1bf695819933971d6e635f71b2792282f895f15c3a	data/orthology_inputs/v1/additional/F34485.faa	Included in full-cohort species assignment and gene-tree analysis
F34488	Conidiobolus coronatus	ingroup	Entomophthoromycota;Entomophthoromycetes;Entomophthorales;Conidiobolaceae;Conidiobolus	core	10568	5e5f7448676f82e03364e0579729eb29ea12374bd52dabdc3e8701fe9fdd8a9a	data/orthology_inputs/v1/core/F34488.faa	Core coverage of ingroup group Entomophthoromycota
F348617	Massospora cicadina	ingroup	Entomophthoromycota;Entomophthoromycetes;Entomophthorales;Entomophthoraceae;Massospora	additional	5453	21cb81cbdbc593682e53b87da351d975a46f3203f7bbe07be92bdc927a936f2c	data/orthology_inputs/v1/additional/F348617.faa	Included in full-cohort species assignment and gene-tree analysis
F36035	Saccharomycodes ludwigii	ingroup	Ascomycota;Saccharomycetes;Saccharomycodales;Saccharomycodaceae;Saccharomycodes	additional	5026	d4907e5f87e55205d01a55695348c2b9b547f5a23d59f2c394545e3d4ffc9b89	data/orthology_inputs/v1/additional/F36035.faa	Included in full-cohort species assignment and gene-tree analysis
F36050	Fusarium poae	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Nectriaceae;Fusarium	additional	13851	ce7bc757474e261612c2f374ebba38383440f58905f9c82d7253fdda065b4222	data/orthology_inputs/v1/additional/F36050.faa	Included in full-cohort species assignment and gene-tree analysis
F364730	Trypethelium subeluteriae	ingroup	Ascomycota;Dothideomycetes;Trypetheliales;Trypetheliaceae;Trypethelium	additional	8904	553fb1204ae07d6f31c338c2911291c2e5ccb8cda7b7920650c07458c60b4863	data/orthology_inputs/v1/additional/F364730.faa	Included in full-cohort species assignment and gene-tree analysis
F364733	Endocarpon pusillum	ingroup	Ascomycota;Eurotiomycetes;Verrucariales;Verrucariaceae;Endocarpon	additional	9238	647fa8eb074f26fe2ac3f968ea2d1e8f3c8c6a08794949286621ca83b7d39aa7	data/orthology_inputs/v1/additional/F364733.faa	Included in full-cohort species assignment and gene-tree analysis
F36779	Gaeumannomyces tritici	ingroup	Ascomycota;Sordariomycetes;Magnaporthales;Magnaporthaceae;Gaeumannomyces	additional	14458	6da1946712e29b7bc8a77fa481929f020c48cc1ffa22d5cfdae7261a75766b3f	data/orthology_inputs/v1/additional/F36779.faa	Included in full-cohort species assignment and gene-tree analysis
F370292	Thelephora ganbajun	ingroup	Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Thelephora	additional	12640	85c95c1930b5710310a0d55765318818b351eccbe261472582a245213dd0fd37	data/orthology_inputs/v1/additional/F370292.faa	Included in full-cohort species assignment and gene-tree analysis
F37769	Cryptococcus gattii	ingroup	Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus	additional	6565	c48e77161b7cce6959cb84fb2ce98e784019b7227d4c8ae005588832d0b6e66d	data/orthology_inputs/v1/additional/F37769.faa	Included in full-cohort species assignment and gene-tree analysis
F378194	Epithele typhae	ingroup	Basidiomycota;Agaricomycetes;Polyporales;Epitheliaceae;Epithele	additional	13761	64e070d8c9cd56c0951926ee7933c304ad0c9961254af11da4b888c60cc99cad	data/orthology_inputs/v1/additional/F378194.faa	Included in full-cohort species assignment and gene-tree analysis
F382532	Globomyces pollinis-pini	ingroup	Chytridiomycota;Chytridiomycetes;Rhizophydiales;Globomycetaceae;Globomyces	core	11534	fe0e9464f1f986834078d89d398e74f6cb293e86cf5a37479eeeac35427d617e	data/orthology_inputs/v1/core/F382532.faa	Core coverage of ingroup group Chytridiomycota
F383834	Lipomyces doorenjongii	ingroup	Ascomycota;Lipomycetes;Lipomycetales;Lipomycetaceae;Lipomyces	additional	7319	08db916a72a10040b6a98407274e4edefaa7dca1bf9c66295479d9507f225485	data/orthology_inputs/v1/additional/F383834.faa	Included in full-cohort species assignment and gene-tree analysis
F38799	Neolentinus lepideus	ingroup	Basidiomycota;Agaricomycetes;Gloeophyllales;Gloeophyllaceae;Neolentinus	additional	13155	7ab3252aacbaab0381195e646ca0b9cb88d53aa87612f11cd4fc3749dabab0ea	data/orthology_inputs/v1/additional/F38799.faa	Included in full-cohort species assignment and gene-tree analysis
F390894	Lophium mytilinum	ingroup	Ascomycota;Dothideomycetes;Mytilinidiales;Mytilinidiaceae;Lophium	additional	15150	95e142e519f1a56041b8f5463a93d8c4943eae478c1f27fa9459a4256bd11166	data/orthology_inputs/v1/additional/F390894.faa	Included in full-cohort species assignment and gene-tree analysis
F393283	Pestalotiopsis fici	ingroup	Ascomycota;Sordariomycetes;Amphisphaeriales;Sporocadaceae;Pestalotiopsis	additional	15413	6431c9764604c1bbac674527dcbfc9b8488bdb7f6237e95b0053671a4d2e6c8e	data/orthology_inputs/v1/additional/F393283.faa	Included in full-cohort species assignment and gene-tree analysis
F39416	Tuber melanosporum	ingroup	Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber	additional	7420	cf0c39c17cb8aa3fd321231312ebe8984a731261c581dcfb977de0cd9e175a98	data/orthology_inputs/v1/additional/F39416.faa	Included in full-cohort species assignment and gene-tree analysis
F398673	Trichoderma gamsii	ingroup	Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Trichoderma	additional	11171	4b85533a2e4122054afa1530c50aadb13e4c228005ce951cf11db219ce56a6e0	data/orthology_inputs/v1/additional/F398673.faa	Included in full-cohort species assignment and gene-tree analysis
F400354	Loxospora ochrophaea	ingroup	Ascomycota;Lecanoromycetes;Sarrameanales;Sarrameanaceae;Loxospora	additional	8117	1c0b0a356a5eee2625ae7fd5a977daec28bb469ba5dc82dd2549f0d4b3781956	data/orthology_inputs/v1/additional/F400354.faa	Included in full-cohort species assignment and gene-tree analysis
F401625	Ceraceosorus bombacis	ingroup	Basidiomycota;Exobasidiomycetes;Ceraceosorales;Ceraceosoraceae;Ceraceosorus	additional	8022	79749aa8f213950934feda81d6b9c3924835d0150521b01083a1a17f3b6e7760	data/orthology_inputs/v1/additional/F401625.faa	Included in full-cohort species assignment and gene-tree analysis
F40410	Cryptococcus deneoformans	ingroup	Basidiomycota;Tremellomycetes;Tremellales;Cryptococcaceae;Cryptococcus	core	6632	c799546055140a73cbfc7552bc45a2a57c5b688e0f91f723361a19314b9d0902	data/orthology_inputs/v1/core/F40410.faa	Additional core taxonomic-prefix diversity; QC tie-break
F40492	Stereum hirsutum	ingroup	Basidiomycota;Agaricomycetes;Russulales;Stereaceae;Stereum	additional	14062	fd3ad4d5ad5a9d910d84e2a87aae2cbcd66e1fc50246157c7c630fbd87792217	data/orthology_inputs/v1/additional/F40492.faa	Included in full-cohort species assignment and gene-tree analysis
F40559	Botrytis cinerea	ingroup	Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;Botrytis	additional	11698	b29ad82fb37c591f20766e5757f5a8111d8d529f58136a4ed3290513267ac5e6	data/orthology_inputs/v1/additional/F40559.faa	Included in full-cohort species assignment and gene-tree analysis
F41759	Aspergillus multicolor	ingroup	Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus	additional	12813	a824c11844cf073f34426e1726302c99e0ed79202873da88f62482044974e8d3	data/orthology_inputs/v1/additional/F41759.faa	Included in full-cohort species assignment and gene-tree analysis
F41833	Umbelopsis ramanniana	ingroup	Mucoromycota;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis	additional	9915	f79505a0d253a25d81c405907a49d2861d64ece21bfd7b69dddd8cfccff49b7e	data/orthology_inputs/v1/additional/F41833.faa	Included in full-cohort species assignment and gene-tree analysis
F418498	Phenoliferia psychrophenolica	ingroup	Basidiomycota;Microbotryomycetes;Kriegeriales;Kriegeriaceae;Phenoliferia	additional	11523	d3cad065a232be21bfdde2c5b910ccc7d389de5ed38975a0db2db479f7b72257	data/orthology_inputs/v1/additional/F418498.faa	Included in full-cohort species assignment and gene-tree analysis
F41956	Amanita muscaria	ingroup	Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita	additional	15791	381c63095cc250e59612875e0a984b01693574ba567fd12f7e96349fbdf03bf4	data/orthology_inputs/v1/additional/F41956.faa	Included in full-cohort species assignment and gene-tree analysis
F41990	Pleurostoma richardsiae	ingroup	Ascomycota;Sordariomycetes;Calosphaeriales;Pleurostomataceae;Pleurostoma	additional	12540	8fb3f2959bc036c598a97d11e1be9d77129e5aa80842e0c675ade667625b6e7b	data/orthology_inputs/v1/additional/F41990.faa	Included in full-cohort species assignment and gene-tree analysis
F42068	Pneumocystis jirovecii	ingroup	Ascomycota;Pneumocystomycetes;Pneumocystales;Pneumocystaceae;Pneumocystis	additional	3761	f049d2d9708fcc7fade180bc8e511f0c27d46cf3a9a155fb9e5c7502e0a624e0	data/orthology_inputs/v1/additional/F42068.faa	Included in full-cohort species assignment and gene-tree analysis
F423460	Basidiobolus meristosporus	ingroup	Basidiobolomycota;Basidiobolomycetes;Basidiobolales;Basidiobolaceae;Basidiobolus	core	16110	7913b996412a4c476a4e7accc3222dac74a7356ac13871dd24bfd85ee4d25ce8	data/orthology_inputs/v1/core/F423460.faa	Core coverage of ingroup group Basidiobolomycota
F42374	Candida dubliniensis	ingroup	Ascomycota;Pichiomycetes;Serinales;Debaryomycetaceae;Candida	additional	5859	6c8ef1fbad5369a437a1718a3005f1ebbcf0bc92c8744a8d683a0fac023ae4ed	data/orthology_inputs/v1/additional/F42374.faa	Included in full-cohort species assignment and gene-tree analysis
F43433	Tricharina praecox	ingroup	Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Tricharina	additional	10412	6663a646920b656fc09a78258d05a605974e7b334c7059644ac9b564400e8603	data/orthology_inputs/v1/additional/F43433.faa	Included in full-cohort species assignment and gene-tree analysis
F43959	Saccharomycopsis crataegensis	ingroup	Ascomycota;Saccharomycetes;Ascoideales;Saccharomycopsidaceae;Saccharomycopsis	additional	6419	46a55ea80de80b6964eb8e732c484524ab815d90a104301b2b703c49cbaff6fc	data/orthology_inputs/v1/additional/F43959.faa	Included in full-cohort species assignment and gene-tree analysis
F44089	Neoaidaea tothii	ingroup	Ascomycota;Lipomycetes;Lipomycetales;Lipomycetaceae;Neoaidaea	core	5620	5e163299698c1c862e48d186a9645595033bd65a1f5df0453b9965784185e071	data/orthology_inputs/v1/core/F44089.faa	Additional core taxonomic-prefix diversity; QC tie-break
F443868	Agyrium rufum	ingroup	Ascomycota;Lecanoromycetes;Pertusariales;Pertusariaceae;Agyrium	additional	8330	09312fc15f336c7ef6f7c5939ee769ff551cf7d28eee50d97e5991e765b3e81b	data/orthology_inputs/v1/additional/F443868.faa	Included in full-cohort species assignment and gene-tree analysis
F44442	Umbelopsis vinacea	ingroup	Mucoromycota;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis	core	8240	66dff72470875abfdca27937f32a7b42edc940983c219537b8bdb5102105af73	data/orthology_inputs/v1/core/F44442.faa	Additional core taxonomic-prefix diversity; QC tie-break
F44565	Sterigmatomyces hyphaenes	ingroup	Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Agaricostilbaceae;Sterigmatomyces	core	7746	4c4b803544a1dc3fa1ddc8dd5e2e68f93bc320a232184bdc07d5721310d621a9	data/orthology_inputs/v1/core/F44565.faa	Additional core taxonomic-prefix diversity; QC tie-break
F45228	Heterogastridium pycnidioideum	ingroup	Basidiomycota;Microbotryomycetes;Heterogastridiales;Heterogastridiaceae;Heterogastridium	additional	7658	c5e1359faf5801f082d7b96cd5fe03fb8799b80c7dfa7b94c241604ebbcdf1cd	data/orthology_inputs/v1/additional/F45228.faa	Included in full-cohort species assignment and gene-tree analysis
F456999	Rhizoctonia solani	ingroup	Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Rhizoctonia	additional	12301	9509bb5cb465840d3226e0adcbca2c8e781439851a25b79e83e62ac203f67628	data/orthology_inputs/v1/additional/F456999.faa	Included in full-cohort species assignment and gene-tree analysis
F460848	Candelaria pacifica	ingroup	Ascomycota;Candelariomycetes;Candelariales;Candelariaceae;Candelaria	additional	8063	05c187a1a9d484834e54687d2e6b6e8d44da3b3d30880d32c847b58b48bc700d	data/orthology_inputs/v1/additional/F460848.faa	Included in full-cohort species assignment and gene-tree analysis
F460854	Candelina submexicana	ingroup	Ascomycota;Candelariomycetes;Candelariales;Candelariaceae;Candelina	additional	8190	07414b03ea3a28c4a0ad6157888a6d371d80c95753ecc29a5841558fad571a02	data/orthology_inputs/v1/additional/F460854.faa	Included in full-cohort species assignment and gene-tree analysis
F462254	Aplosporella prunicola	ingroup	Ascomycota;Dothideomycetes;Botryosphaeriales;Aplosporellaceae;Aplosporella	additional	12531	59833a8a6094ea5f196f931674079f6905234b03c1e33b70a9cb51c130645b6b	data/orthology_inputs/v1/additional/F462254.faa	Included in full-cohort species assignment and gene-tree analysis
F467971	Sistotremastrum suecicum	ingroup	Basidiomycota;Agaricomycetes;Sistotremastrales;Sistotremastraceae;Sistotremastrum	additional	13651	82b7f3cc65f978e546746732c9caeb0125917bbbcd9a84cd064349e2de69662f	data/orthology_inputs/v1/additional/F467971.faa	Included in full-cohort species assignment and gene-tree analysis
F470096	Pseudovirgaria hyperparasitica	ingroup	Ascomycota;Dothideomycetes;Acrospermales;Acrospermaceae;Pseudovirgaria	additional	11218	dd8394c886e0dfab41a2883ab3d0c655f6a9a72f8d827d5292206c29de1d04ab	data/orthology_inputs/v1/additional/F470096.faa	Included in full-cohort species assignment and gene-tree analysis
F474922	Colletotrichum gloeosporioides	ingroup	Ascomycota;Sordariomycetes;Glomerellales;Glomerellaceae;Colletotrichum	additional	15368	ce2e64f3eb521788fa091cf4b2f00ad97c5db818fba9f1ece0ebcdb9948b6513	data/orthology_inputs/v1/additional/F474922.faa	Included in full-cohort species assignment and gene-tree analysis
F4754	Pneumocystis carinii	ingroup	Ascomycota;Pneumocystomycetes;Pneumocystales;Pneumocystaceae;Pneumocystis	additional	3646	42a8b5fe779d69b2120b14ef3824290941fa1f48b85b34319ae23f3401c00fc6	data/orthology_inputs/v1/additional/F4754.faa	Included in full-cohort species assignment and gene-tree analysis
F48021	Artomyces pyxidatus	ingroup	Basidiomycota;Agaricomycetes;Russulales;Auriscalpiaceae;Artomyces	additional	15125	0bcd6ac9eb67422ff38d710c0176bad897b7792fdef505e89ca26ca5787af71b	data/orthology_inputs/v1/additional/F48021.faa	Included in full-cohort species assignment and gene-tree analysis
F4808	Blastocladiella emersonii	ingroup	Blastocladiomycota;Blastocladiomycetes;Blastocladiales;Blastocladiaceae;Blastocladiella	additional	10031	6bb2bd6b273cf8d402d1c201471199bbca39e6e3887d0abae572728753d91a1a	data/orthology_inputs/v1/additional/F4808.faa	Included in full-cohort species assignment and gene-tree analysis
F48095	Alternaria dauci	ingroup	Ascomycota;Dothideomycetes;Pleosporales;Pleosporaceae;Alternaria	additional	10026	dd1b54b2481d2fba5dafcbd5269ff86e63fabdf6a07917e0abec765f9900b772	data/orthology_inputs/v1/additional/F48095.faa	Included in full-cohort species assignment and gene-tree analysis
F4837	Phycomyces blakesleeanus	ingroup	Mucoromycota;Mucoromycetes;Mucorales;Phycomycetaceae;Phycomyces	additional	16542	641f23c64ed915f69f7a4f2488788d9af9dafa86d94853647dca9dfc2ebdeaf5	data/orthology_inputs/v1/additional/F4837.faa	Included in full-cohort species assignment and gene-tree analysis
F4840	Rhizomucor pusillus	ingroup	Mucoromycota;Mucoromycetes;Mucorales;Lichtheimiaceae;Rhizomucor	core	10974	4f7c4addcfc33af3d3ecf277170e18070b5c4954b777f6eb3b467eaf58c35362	data/orthology_inputs/v1/core/F4840.faa	Core coverage of ingroup group Mucoromycota
F48563	Suillus bovinus	ingroup	Basidiomycota;Agaricomycetes;Boletales;Suillaceae;Suillus	additional	13537	b423a25be2100a1ce7d9af7763e40ff3955df193df792e7b92467775fd887ca2	data/orthology_inputs/v1/additional/F48563.faa	Included in full-cohort species assignment and gene-tree analysis
