split_id	BRF1_enriched_side_tips	detected_on_enriched_side	undetected_on_enriched_side	detected_on_other_side	undetected_on_other_side	minimum_class_disagreements	SH_aLRT	UFBoot	branch_length
0x50000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470			1e-06
0x51000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	0.0	97.0	1e-06
0x1400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	0.0	98.0	2.2399e-06
0x1451000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	6	6	0	467	567	467	94.4	100.0	0.0792213697
0x4000000000000001451000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	7	7	0	466	567	466	79.3	68.0	0.0310454953
0x80000000000000000000000000000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	61.1	64.0	0.0526008872
0x4000000000000001451080000000000000000000000000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	9	9	0	464	567	464	76.8	48.0	0.0293777489
0x400000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	87.0	85.0	0.0280363261
0x400000000000000000000000000008200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	93.5	98.0	0.0941375493
0x4000400000000001451080000000000008200000000000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	12	12	0	461	567	461	72.9	31.0	0.0223589489
0x4000400000000001451080000000000009200000000000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	13	13	0	460	567	460	85.0	65.0	0.0786107281
0x4000400000000001451080000000000009200000000000000090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000004	15	15	0	458	567	458	77.4	30.0	0.0493231062
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000	2	2	0	471	567	471			0.0
0x10000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000	3	3	0	470	567	470			0.0
0x10000000000000000000000000000000000000100000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000	4	4	0	469	567	469			0.0
0x10000000000000000000000000000000000000100000000000000000000000000001400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000	5	5	0	468	567	468			0.0
0x10000000000000000000000000000000000000100000000000000000000000000005400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000	6	6	0	467	567	467			1e-06
0x10000000000000000000000000000000000000100000000000000000000000000005400000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000	7	7	0	466	567	466	0.0	98.0	1e-06
0x10000000000000000000000000000000000000100000000000000000000000000005400000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000000000000	8	8	0	465	567	465	0.0	74.0	2.0368e-06
0x10000000000000000000000000000000000000100000000000000000000000000005400000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000030000000001000000000000	9	9	0	464	567	464	99.3	100.0	0.1183264647
0x10000000000000000000000000000000400000100000000000000000000000000005400000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000030000000001000000000000	10	10	0	463	567	463	54.4	55.0	0.0132246422
0x10000000000000000000000000000000400000100000000004000000000000000005400000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000030000000001000000000000	11	11	0	462	567	462	69.6	77.0	0.0288594854
0x1000000000000000000000010000000000000000000000000000000400000100000000004000000000000000005400000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000030000000001000000000000	12	12	0	461	567	461	98.0	95.0	0.1119202829
0x4000400001000001451080000000000019200000000000000090000000000000400000100000000004000000000000000005400000000000040000000000000000000000000000000000000000000000000000000000100000000000000000000030000000001000000000004	27	27	0	446	567	446	0.0	24.0	2.5998e-06
0x4000400001000001451080000000000019a00000000000000090000000000000400000100000000004000000000000000005400000000000040000000000000000000000000000000000000000000000000000000000100000000000000000000030000000001000000000004	28	28	0	445	567	445	98.4	100.0	0.2562734875
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	26.5	55.0	0.1155318655
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	92.5	97.0	0.1897870731
0x8000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000200000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	75.6	80.0	0.0511395309
0x8000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000200000000800000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000	5	5	0	468	567	468	57.8	36.0	0.0069520375
0x8000000000000000000000000000000000000000000000200000000000000000000000000000000004000000000000000000000000000000000000000000000200000000800000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000	6	6	0	467	567	467	35.4	45.0	0.0134098245
0x8000000000000000000000000000000000000000000000200000000000000000000000400000000004000000000000000000000000000000000000000000000200000000800000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000	7	7	0	466	567	466	93.3	95.0	0.1475545265
0x8000000000000000000004000400001000001451080000200000019a00000000000000490000000004000400000100000000004000000000000000005400000200000040800000000000000000000000000000000000000000000000000000000100000000000000000000030100000001000000000004	35	35	0	438	567	438	94.8	98.0	0.205904448
0x8000000000000000000004000400001000001451080000200000019a00000000000000490000000004000400000100000000004000000000000020005400000200000040800000000000000000000000000000000000000000000000000000000100000000000000000000030100000001000000000004	36	36	0	437	567	437	66.5	70.0	0.0728961212
0x8046849a692c0121aa125354c0001940120088d1aa8a9a99800024449a4353154400930aaa042cb1a50202d132b550d34803065225a4281566269989540b4ad20a1500590348cd2255124ac098b4d5134d233282b320a00895aaa8ca8a911a52d216355522a498084099a2150156a5514c8852288480a832b2cd298291	350	346	4	127	563	131	80.3	43.0	0.0385178003
0x2000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000	2	2	0	471	567	471	74.6	67.0	0.057603248
0x2000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000	3	3	0	470	567	470	80.8	61.0	0.0416961502
0x2000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200010	4	3	1	470	566	471	86.8	69.0	0.0438284046
0x2000000000000000000000002000080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200010	5	4	1	469	566	470	75.2	71.0	0.0376364363
0x40000000002000000000000000000000000000000000000	2	2	0	471	567	471	87.1	88.0	0.0633434843
0x8000000000000000040000000002000000000000000000000000000000000000	3	3	0	470	567	470	56.2	65.0	0.0500832494
0x20000000000000000000000000000000000008000000000000000040000000002000000000000000000000000000000000000	4	4	0	469	567	469	88.8	83.0	0.1000413444
0x800000000000000000000000000000000000000020000000000000000000000000000000000008000000000000000040000000002000000000000000000000000000000000000	5	5	0	468	567	468	23.1	35.0	0.011018583
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000020000000000000000000000000000000000008000000000000000040000000002000000000000000000000000000000000000	6	6	0	467	567	467	95.2	87.0	0.1208468668
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000800002000080000000000000000000000000000020000000000000000000000000000000000008000000000000000040000000002000000000000000000000000000000200010	11	10	1	463	566	464	83.2	61.0	0.0857340857
0x4800000000000000000000000	2	2	0	471	567	471	98.6	97.0	0.1676040341
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004800000000000000000000000	3	3	0	470	567	470	0.0	51.0	2.3082e-06
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	91.5	91.0	0.0655656806
0x10000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000004800000000000000000000000	5	5	0	468	567	468	26.3	66.0	0.0436062154
0x400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	0.0	44.0	0.0136372332
0x400000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	99.2	95.0	0.130717945
0x400000000000000000000010000000000400000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000010000000000000000000000000002000000000000000000000000000000000000000000004800000000000000000000000	8	8	0	465	567	465	74.8	36.0	0.0278220425
0x8000000000000000400000000000000000000010000000000400000000000000000000000000000000002000000000000000000800002000080000000000010000000000000000020010000000000000000000000000002000008000000000000000040000000002000000000004800000000000000000200010	19	18	1	455	566	456	87.1	56.0	0.0342507566
0x1000000000000000000000000008000000000000000000000000	2	2	0	471	567	471	80.8	25.0	0.0420549674
0x800000000000000040000000000000000000001000000000040000000000000000000000000000000000200000000000000000080000200008000000000001000000000000000002001000000000000000000000000000200000800000000000100004000000000200000000000c800000000000000000200010	21	20	1	453	566	454	72.7	22.0	0.0175458797
0x800000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	83.3	93.0	0.0345329087
0x800000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000	3	3	0	470	567	470	90.8	75.0	0.0561489301
0xa00000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000	4	4	0	469	567	469	76.1	51.0	0.0136092475
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a00000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000	5	5	0	468	567	468	0.0	31.0	2.6879e-06
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000a00000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000200000000000000000000	6	6	0	467	567	467	94.9	67.0	0.0779880026
0x8040000000000000400000000000000000000010000000000400000000000000000000000000000000002000000000000000a0080000200008040000000001000000000000000002001000000000000000000000000000200000800000000000100004100000000200000000000c800200000000000000200010	27	26	1	447	566	448	94.8	22.0	0.0592293725
0x2000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	74.5	73.0	0.0656828589
