model_id	alphabet_model	rate_model	rsa_scale	controls	term	coefficient_baseline	marker_cluster_standard_error_baseline	t_statistic_baseline	p_value_conditional_cluster_t_baseline	ci95_lower_baseline	ci95_upper_baseline	bh_q_across_all_72_focal_tests_baseline	coefficient_sensitivity	marker_cluster_standard_error_sensitivity	t_statistic_sensitivity	p_value_conditional_cluster_t_sensitivity	ci95_lower_sensitivity	ci95_upper_sensitivity	bh_q_across_all_72_focal_tests_sensitivity	coefficient_change	coefficient_sign_changed
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	aa_log1p_rate	0.06172340839697218	0.025120528746923332	2.4570903351121474	0.016452003524239204	0.011634496705269032	0.11181232008867532	0.026323205638782727	0.05545024757531721	0.025670750878578726	2.1600555370426795	0.03414577407564331	0.00426422411335791	0.10663627103727652	0.05344555942274605	-0.006273160821654966	False
3di_llm__freerate__miller1987__composition_adjusted	3di_llm	freerate	miller1987	composition_adjusted	rsa_centered	-0.18308935892576925	0.03643303225631444	-5.02536702511323	3.61565005184616e-06	-0.25573476196375317	-0.11044395588778534	1.084695015553848e-05	-0.18497368582235837	0.03639835721089401	-5.081924020653213	2.9082830642021145e-06	-0.25754994878349646	-0.11239742286122029	9.104190461850098e-06	-0.001884326896589128	False
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	aa_by_rsa	0.03974104482625289	0.04603232927897901	0.8633290004814272	0.3908636555225594	-0.05204481284605329	0.13152690249855908	0.432956664578835	0.0416816688273539	0.046031488375551766	0.9055033912284239	0.3682613760213459	-0.05010251213114053	0.13346584978584833	0.4079202934390293	0.00194062400110101	False
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	aa_log1p_rate	0.16141360228008098	0.016917152998296072	9.541416472165196	2.364097376159045e-14	0.1276817572562988	0.19514544730386316	1.418458425695427e-13	0.16031861451795681	0.0169974053520624	9.431946299880668	3.7555318601203837e-14	0.12642675084562827	0.19421047819028536	2.2533191160722302e-13	-0.001094987762124161	False
3di_llm__freerate__miller1987__coverage_confidence	3di_llm	freerate	miller1987	coverage_confidence	rsa_centered	-0.14926383632148452	0.037629801047663156	-3.966638997969242	0.00017206616513514025	-0.22429552855382281	-0.07423214408914622	0.0003441323302702805	-0.15111884307765333	0.037694158396196144	-4.009078581600678	0.000148701137781488	-0.22627886021827112	-0.07595882593703554	0.00030589948343620393	-0.0018550067561688144	False
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	aa_by_rsa	0.0570783687101104	0.05327032244971992	1.0714853240091566	0.2875800175786277	-0.04913963744150656	0.16329637486172735	0.3509451061976474	0.06007795356193239	0.05341576723939691	1.1247232168860766	0.26449436258152365	-0.04643006126344869	0.1665859683873135	0.3227727814554187	0.0029995848518219945	False
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	aa_log1p_rate	0.06484036033452044	0.02445761046968502	2.6511322688244405	0.009885930216068145	0.01607327014514027	0.11360745052390062	0.01779467438892266	0.05871040842851006	0.024993522520007496	2.3490249676295907	0.021609657807032258	0.008874739960640837	0.10854607689637928	0.037948667368446896	-0.006129951906010379	False
3di_llm__freerate__tien2013__composition_adjusted	3di_llm	freerate	tien2013	composition_adjusted	rsa_centered	-0.21303164693162674	0.04258323940587863	-5.002711158283032	3.944029461949095e-06	-0.2979402147263609	-0.12812307913689258	1.1358804850413394e-05	-0.21491982140993077	0.042554702508062446	-5.050436467490565	3.283441855367148e-06	-0.29977148824652544	-0.13006815457333606	9.456312543457387e-06	-0.0018881744783040277	False
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	aa_by_rsa	0.03898763269205393	0.05386205401103258	0.7238422932045645	0.4715408421883732	-0.06841025268178733	0.1463855180658952	0.4992785387876893	0.040846769633480946	0.053874494289374415	0.7581838154077503	0.4508503254196303	-0.06657592095085418	0.14826946021781606	0.4773709327972557	0.001859136941427017	False
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	aa_log1p_rate	0.1643895748962663	0.016136606914264832	10.18736936269701	1.56668573661796e-15	0.13221409456003608	0.1965650552324965	1.611448186235616e-14	0.16339830138106132	0.01620823513546769	10.08119021074076	2.442153642575276e-15	0.13107999842821308	0.19571660433390956	2.5119294609345697e-14	-0.0009912735152049768	False
3di_llm__freerate__tien2013__coverage_confidence	3di_llm	freerate	tien2013	coverage_confidence	rsa_centered	-0.17680918358028683	0.04342470316888661	-4.0716267625974	0.00011974210581622507	-0.2633955824645532	-0.09022278469602048	0.00025357151819906484	-0.1786690159032875	0.04351330361582382	-4.1060779360892665	0.00010619566143084593	-0.26543207906111244	-0.09190595274546252	0.0002248849300888502	-0.0018598323230006597	False
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	aa_by_rsa	0.05857495888858742	0.045084616209848716	1.2992227463121166	0.1980706653621539	-0.03132121259490579	0.14847113037208065	0.26409422048287184	0.05762659623353595	0.044933006147239905	1.2825003527407162	0.20383857729048518	-0.03196727337111976	0.14722046583819165	0.2717847697206469	-0.0009483626550514726	False
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	aa_log1p_rate	0.06258901064342352	0.02558336188915099	2.446473255337303	0.01690467037043255	0.01157723587735638	0.11360078540949067	0.02645948405806834	0.05681082055658822	0.02622671418063835	2.1661432753374927	0.03365930407794079	0.004516237755721575	0.10910540335745486	0.05344555942274605	-0.005778190086835305	False
3di_llm__gamma__miller1987__composition_adjusted	3di_llm	gamma	miller1987	composition_adjusted	rsa_centered	-0.17364640814877658	0.0339126569235211	-5.120401168813733	2.50650748896632e-06	-0.2412663255074555	-0.10602649079009765	8.203115418435228e-06	-0.17168329378059544	0.033583297808324655	-5.11216303891509	2.587674124215669e-06	-0.2386464877158889	-0.10472009984530198	8.468751679251279e-06	0.0019631143681811403	False
